Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Species Comments,Checklist Comments
S58699010,South Black Backed Gull,Larus dominicanus,6333,2,NZ-MWT,Rangitikei District,"68 Smalls Road, Marton NZ-Manawatu-Wanganui",-39.994035,175.386208,2019-08-03,11:28 AM,eBird - Stationary Count,10,1,,,2
S58699011,South Black Backed Gull,Larus dominicanus,6333,1,NZ-MWT,Rangitikei District,Overlooking Tutaenui Dam,-39.998573,175.3878,2019-08-03,11:13 AM,eBird - Stationary Count,10,1,,,2
S58430048,White-faced Heron,Egretta novaehollandiae,7136,6,NZ-MWT,Manawatu District,"1137 Kairanga Bunnythorpe Road, Kairanga NZ-Manawatu-Wanganui (-40.3498,175.5295)",-40.349811,175.529451,2019-07-25,01:33 PM,eBird - Stationary Count,15,1,,,1
S58387932,White-faced Heron,Egretta novaehollandiae,7136,1,NZ-MWT,Manawatu District,"169 Lockwood Road, Kairanga NZ-Manawatu-Wanganui (-40.3295,175.4835)",-40.329476,175.483536,2019-07-23,05:01 PM,eBird - Casual Observation,,0,,,1
S58402415,White-faced Heron,Egretta novaehollandiae,7136,4,NZ-MWT,Manawatu District,"169 Lockwood Road, Kairanga NZ-Manawatu-Wanganui (-40.3295,175.4835)",-40.329476,175.483536,2019-07-24,09:00 AM,eBird - Stationary Count,26,1,,,1
S58422112,White-faced Heron,Egretta novaehollandiae,7136,4,NZ-MWT,Manawatu District,"169 Lockwood Road, Kairanga NZ-Manawatu-Wanganui (-40.3295,175.4835)",-40.329476,175.483536,2019-07-25,07:29 AM,eBird - Casual Observation,,0,,,1,,"Flying overhead today, not stopping. Calling loudly. Unlike yesterday, when they stayed for ten minutes."
S58423760,White-faced Heron,Egretta novaehollandiae,7136,3,NZ-MWT,Manawatu District,"169 Lockwood Road, Kairanga NZ-Manawatu-Wanganui (-40.3295,175.4835)",-40.329476,175.483536,2019-07-25,08:10 AM,eBird - Stationary Count,30,1,,,1
S58012809,White-faced Heron,Egretta novaehollandiae,7136,1,NZ-MWT,Manawatu District,"274–444 Hammond Road, Rongotea NZ-Manawatu-Wanganui (-40.2835,175.4011)",-40.283487,175.40111,2019-07-08,12:22 PM,eBird - Stationary Count,12,1,,,1
S58454175,White-faced Heron,Egretta novaehollandiae,7136,1,NZ-MWT,Manawatu District,"Kitchener Park, Feilding NZ-Manawatu-Wanganui (-40.2460,175.5398)",-40.245981,175.539817,2019-07-26,03:34 PM,eBird - Stationary Count,41,1,,,1
S58150323,White-faced Heron,Egretta novaehollandiae,7136,2,NZ-MWT,Rangitikei District,"1343 Santoft Road, Santoft NZ-Manawatu-Wanganui",-40.174016,175.238948,2019-07-13,11:50 AM,eBird - Stationary Count,5,1,,,2
S58702684,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Horowhenua District,"203 Mangahao Road, Shannon NZ-Manawatu-Wanganui",-40.566163,175.442481,2019-08-03,02:40 PM,eBird - Stationary Count,12,1,,,2
S58702682,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Horowhenua District,"349–383 Heights Road, Shannon NZ-Manawatu-Wanganui",-40.576438,175.39889,2019-08-03,03:35 PM,eBird - Stationary Count,11,1,,,2
S58702678,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Horowhenua District,"75 Heights Road, Shannon NZ-Manawatu-Wanganui",-40.571554,175.400277,2019-08-03,03:06 PM,eBird - Stationary Count,9,1,,,2
S58409502,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Manawatu District,"112 River Road, Rongotea NZ-Manawatu-Wanganui (-40.3039,175.5041)",-40.303852,175.504104,2019-07-24,03:34 PM,eBird - Stationary Count,10,1,,,1
S58430048,Australasian Harrier,Circus approximans,7645,2,NZ-MWT,Manawatu District,"1137 Kairanga Bunnythorpe Road, Kairanga NZ-Manawatu-Wanganui (-40.3498,175.5295)",-40.349811,175.529451,2019-07-25,01:33 PM,eBird - Stationary Count,15,1,,,1
S58446239,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Manawatu District,"12–170 Lockwood Road, Kairanga NZ-Manawatu-Wanganui (-40.3284,175.4838)",-40.328411,175.48379,2019-07-26,08:33 AM,eBird - Stationary Count,5,1,,,1
S58348857,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Manawatu District,"1548–1674 Kimbolton Road, Cheltenham NZ-Manawatu-Wanganui (-40.1319,175.6750)",-40.131853,175.675034,2019-07-21,02:23 PM,eBird - Stationary Count,2,1,,,1
S58409681,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Manawatu District,"156 Mill Road, Rongotea NZ-Manawatu-Wanganui (-40.2994,175.4734)",-40.29939,175.473393,2019-07-24,03:45 PM,eBird - Stationary Count,15,1,,,1
S58552519,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Manawatu District,"1614 Longburn Rongotea Road, Kairanga NZ-Manawatu-Wanganui (-40.3477,175.5299)",-40.34773,175.529904,2019-07-30,09:22 AM,eBird - Stationary Count,2,1,,,1
S58719906,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Manawatu District,"169 Lockwood Road, Kairanga NZ-Manawatu-Wanganui",-40.329672,175.483711,2019-08-04,09:32 AM,eBird - Stationary Count,12,1,,,2
S57723375,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Manawatu District,"169 Lockwood Road, Kairanga NZ-Manawatu-Wanganui (-40.3295,175.4835)",-40.329476,175.483536,2019-06-27,03:23 PM,eBird - Stationary Count,30,1,,,1
S57741745,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Manawatu District,"169 Lockwood Road, Kairanga NZ-Manawatu-Wanganui (-40.3295,175.4835)",-40.329476,175.483536,2019-06-28,09:27 AM,eBird - Stationary Count,10,1,,,1,,Chased off by masked lapwings 
S57854213,Australasian Harrier,Circus approximans,7645,2,NZ-MWT,Manawatu District,"169 Lockwood Road, Kairanga NZ-Manawatu-Wanganui (-40.3295,175.4835)",-40.329476,175.483536,2019-07-02,09:30 AM,eBird - Stationary Count,30,1,,,1
S58014702,Australasian Harrier,Circus approximans,7645,2,NZ-MWT,Manawatu District,"169 Lockwood Road, Kairanga NZ-Manawatu-Wanganui (-40.3295,175.4835)",-40.329476,175.483536,2019-07-08,01:28 PM,eBird - Stationary Count,20,1,,,1
S58362006,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Manawatu District,"169 Lockwood Road, Kairanga NZ-Manawatu-Wanganui (-40.3295,175.4835)",-40.329476,175.483536,2019-07-22,05:06 PM,eBird - Stationary Count,10,1,,,1
S58402415,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Manawatu District,"169 Lockwood Road, Kairanga NZ-Manawatu-Wanganui (-40.3295,175.4835)",-40.329476,175.483536,2019-07-24,09:00 AM,eBird - Stationary Count,26,1,,,1
S58675661,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Manawatu District,"169 Lockwood Road, Kairanga NZ-Manawatu-Wanganui (-40.3295,175.4835)",-40.329467,175.483548,2019-08-02,10:30 AM,eBird - Stationary Count,30,1,,,1
S58676010,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Manawatu District,"169 Lockwood Road, Kairanga NZ-Manawatu-Wanganui (-40.3295,175.4835)",-40.329467,175.483548,2019-08-02,01:44 PM,eBird - Stationary Count,12,1,,,1
S57820766,Australasian Harrier,Circus approximans,7645,2,NZ-MWT,Manawatu District,"172 Lockwood Road, Kairanga NZ-Manawatu-Wanganui (-40.3293,175.4831)",-40.329277,175.48305,2019-07-01,09:13 AM,eBird - Casual Observation,,0,,,1
S58349095,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Manawatu District,"2 Grammar Street, Kimbolton NZ-Manawatu-Wanganui",-40.05689,175.779255,2019-07-21,11:47 AM,eBird - Stationary Count,18,1,,,2
S58429662,Australasian Harrier,Circus approximans,7645,2,NZ-MWT,Manawatu District,"21 Riddiford Road, Longburn NZ-Manawatu-Wanganui (-40.3709,175.5327)",-40.370897,175.532724,2019-07-25,01:11 PM,eBird - Stationary Count,15,1,,,1
S58430511,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Manawatu District,"23 Healey Road, Kairanga NZ-Manawatu-Wanganui (-40.3678,175.5001)",-40.367772,175.500057,2019-07-25,01:53 PM,eBird - Stationary Count,15,1,,,1
S58012809,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Manawatu District,"274–444 Hammond Road, Rongotea NZ-Manawatu-Wanganui (-40.2835,175.4011)",-40.283487,175.40111,2019-07-08,12:22 PM,eBird - Stationary Count,12,1,,,1
S58150318,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Manawatu District,"355 Speedy Road, Ohakea NZ-Manawatu-Wanganui (-40.2218,175.3713)",-40.221798,175.37128,2019-07-13,10:56 AM,eBird - Stationary Count,10,1,,,2
S58430753,Australasian Harrier,Circus approximans,7645,6,NZ-MWT,Manawatu District,"368–762 Lockwood Road, Kairanga NZ-Manawatu-Wanganui (-40.3677,175.4590)",-40.367653,175.458996,2019-07-25,02:15 PM,eBird - Stationary Count,10,1,,,1,,"Had previously observed three here, were stacked up and circling above one another "
S58476224,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Manawatu District,"701 Sandon Road, Halcombe NZ-Manawatu-Wanganui (-40.2010,175.4816)",-40.201049,175.481634,2019-07-27,09:58 AM,eBird - Stationary Count,15,1,,,2,,,Mt Biggs EnviroSchool
S58150431,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Manawatu District,"745 Longburn Rongotea Road, Rongotea NZ-Manawatu-Wanganui (-40.3017,175.4531)",-40.301678,175.45312,2019-07-06,09:05 AM,eBird - Stationary Count,20,1,,,2
S58065044,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Manawatu District,"781 Rangitikei Line, Newbury NZ-Manawatu-Wanganui (-40.3244,175.5798)",-40.324373,175.579821,2019-07-10,02:19 PM,eBird - Stationary Count,5,1,,,1
S58753698,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Manawatu District,"80 Lethbridge Road, Feilding NZ-Manawatu-Wanganui (-40.1915,175.5615)",-40.191473,175.561527,2019-08-05,02:48 PM,eBird - Casual Observation,,0,,,1
S58507393,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Manawatu District,"Almadale Picnic Reserve, Almadale Road, Colyton NZ-Manawatu-Wanganui",-40.172984,175.657986,2019-07-28,11:29 AM,eBird - Stationary Count,11,1,,,2
S58349093,Australasian Harrier,Circus approximans,7645,2,NZ-MWT,Manawatu District,"Apiti Road, Kimbolton NZ-Manawatu-Wanganui (-40.0251,175.8069)",-40.025092,175.806895,2019-07-21,12:50 PM,eBird - Stationary Count,11,1,,,2
S58349101,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Manawatu District,"Cheltenham School, Cheltenham NZ-Manawatu-Wanganui",-40.136168,175.658566,2019-07-21,10:46 AM,eBird - Stationary Count,25,1,,,2
S58476230,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Manawatu District,"Corner of Ngaio Rd & Mt Stewart Halcombe Road, Halcombe NZ-Manawatu-Wanganui",-40.193051,175.475124,2019-07-27,08:54 AM,eBird - Stationary Count,17,1,,,2
S58150411,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Manawatu District,"Glen Oroua School, Glen Oroua NZ-Manawatu-Wanganui",-40.331487,175.411843,2019-07-06,09:40 AM,eBird - Stationary Count,10,1,,,2
S58349094,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Manawatu District,"Oroua Valley Road, Kimbolton NZ-Manawatu-Wanganui",-40.028343,175.832676,2019-07-21,12:18 PM,eBird - Stationary Count,20,1,,,2
S58507403,Australasian Harrier,Circus approximans,7645,2,NZ-MWT,Manawatu District,"Overlooking Bush Remnant, 187 Waituna Tapuae Road, Waituna West NZ-Manawatu-Wanganui",-40.030343,175.66192,2019-07-28,10:26 AM,eBird - Stationary Count,14,1,,,2
S58896703,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Palmerston North City,"20–144 Forest Hill Road, Aokautere NZ-Manawatu-Wanganui (-40.3505,175.7037)",-40.350518,175.703674,2019-08-11,09:15 AM,eBird - Stationary Count,23,1,,,2,,,Goldfinches in stinging nettles within a sheep paddock
S58150323,Australasian Harrier,Circus approximans,7645,2,NZ-MWT,Rangitikei District,"1343 Santoft Road, Santoft NZ-Manawatu-Wanganui",-40.174016,175.238948,2019-07-13,11:50 AM,eBird - Stationary Count,5,1,,,2
S58699017,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Rangitikei District,"470 Onepuhi Road, Marton NZ-Manawatu-Wanganui",-40.074586,175.465454,2019-08-03,09:58 AM,eBird - Stationary Count,10,1,,,2
S58699018,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Rangitikei District,"515 Onepuhi Road, Marton NZ-Manawatu-Wanganui",-40.075069,175.476738,2019-08-03,09:35 AM,eBird - Stationary Count,20,1,,,2
S58699015,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Rangitikei District,"752–838 Jeffersons Line, Marton NZ-Manawatu-Wanganui",-40.020641,175.47519,2019-08-03,10:43 AM,eBird - Stationary Count,5,1,,,2
S58699011,Australasian Harrier,Circus approximans,7645,1,NZ-MWT,Rangitikei District,Overlooking Tutaenui Dam,-39.998573,175.3878,2019-08-03,11:13 AM,eBird - Stationary Count,10,1,,,2
S58702684,Sacred Kingfisher,Todiramphus sanctus,9578,2,NZ-MWT,Horowhenua District,"203 Mangahao Road, Shannon NZ-Manawatu-Wanganui",-40.566163,175.442481,2019-08-03,02:40 PM,eBird - Stationary Count,12,1,,,2
S58702677,Sacred Kingfisher,Todiramphus sanctus,9578,2,NZ-MWT,Horowhenua District,"Oakland Lane, Shannon NZ-Manawatu-Wanganui",-40.564578,175.388756,2019-08-03,04:14 PM,eBird - Stationary Count,10,1,,,2
S58430048,Sacred Kingfisher,Todiramphus sanctus,9578,1,NZ-MWT,Manawatu District,"1137 Kairanga Bunnythorpe Road, Kairanga NZ-Manawatu-Wanganui (-40.3498,175.5295)",-40.349811,175.529451,2019-07-25,01:33 PM,eBird - Stationary Count,15,1,,,1
S58432043,Sacred Kingfisher,Todiramphus sanctus,9578,1,NZ-MWT,Manawatu District,"216–456 Oroua Road, Kairanga NZ-Manawatu-Wanganui (-40.3118,175.5103)",-40.311814,175.510316,2019-07-25,03:55 PM,eBird - Stationary Count,15,1,,,1
S58387675,Sacred Kingfisher,Todiramphus sanctus,9578,2,NZ-MWT,Manawatu District,"679 Aranui Road, Kairanga NZ-Manawatu-Wanganui (-40.3483,175.4956)",-40.3483,175.495552,2019-07-23,04:25 PM,eBird - Stationary Count,11,1,,,1
S58431729,Sacred Kingfisher,Todiramphus sanctus,9578,1,NZ-MWT,Manawatu District,"759 Longburn Rongotea Road, Rongotea NZ-Manawatu-Wanganui (-40.3012,175.4525)",-40.301151,175.452539,2019-07-25,03:43 PM,eBird - Casual Observation,,0,,,1
S57788986,Sacred Kingfisher,Todiramphus sanctus,9578,1,NZ-MWT,Manawatu District,"864–1104 Lockwood Road, Kairanga NZ-Manawatu-Wanganui (-40.3707,175.4913)",-40.370681,175.491342,2019-06-29,03:40 PM,eBird - Traveling Count,1,1,.161,,1,,On power line
S58454175,Sacred Kingfisher,Todiramphus sanctus,9578,1,NZ-MWT,Manawatu District,"Kitchener Park, Feilding NZ-Manawatu-Wanganui (-40.2460,175.5398)",-40.245981,175.539817,2019-07-26,03:34 PM,eBird - Stationary Count,41,1,,,1
S58699007,Sacred Kingfisher,Todiramphus sanctus,9578,1,NZ-MWT,Rangitikei District,"27 Tutaenui Road, Marton NZ-Manawatu-Wanganui",-40.053389,175.381021,2019-08-03,11:47 AM,eBird - Stationary Count,8,1,,,2
S58699018,Sacred Kingfisher,Todiramphus sanctus,9578,1,NZ-MWT,Rangitikei District,"515 Onepuhi Road, Marton NZ-Manawatu-Wanganui",-40.075069,175.476738,2019-08-03,09:35 AM,eBird - Stationary Count,20,1,,,2
S58699008,Sacred Kingfisher,Todiramphus sanctus,9578,1,NZ-MWT,Rangitikei District,"5825 Tutaenui Road, Marton NZ-Manawatu-Wanganui",-40.002268,175.390643,2019-08-03,11:43 AM,eBird - Casual Observation,,0,,,2
S58699016,Sacred Kingfisher,Todiramphus sanctus,9578,1,NZ-MWT,Rangitikei District,"77 Porewa Road, Marton NZ-Manawatu-Wanganui",-40.027859,175.47597,2019-08-03,10:25 AM,eBird - Stationary Count,14,1,,,2
S58702684,Eastern Rosella,Platycercus eximius,11854,2,NZ-MWT,Horowhenua District,"203 Mangahao Road, Shannon NZ-Manawatu-Wanganui",-40.566163,175.442481,2019-08-03,02:40 PM,eBird - Stationary Count,12,1,,,2
S58507402,Eastern Rosella,Platycercus eximius,11854,2,NZ-MWT,Manawatu District,"350 Waituna Tapuae Road, Waituna West NZ-Manawatu-Wanganui",-40.029958,175.668771,2019-07-28,10:49 AM,eBird - Stationary Count,5,1,,,2
S58507400,Eastern Rosella,Platycercus eximius,11854,6,NZ-MWT,Manawatu District,"39 Waituna Tapuae Road, Waituna West NZ-Manawatu-Wanganui (-40.0407,175.6425)",-40.040745,175.642491,2019-07-28,09:56 AM,eBird - Stationary Count,20,1,,,2
S58702684,Tui,Prosthemadera novaeseelandiae,16919,1,NZ-MWT,Horowhenua District,"203 Mangahao Road, Shannon NZ-Manawatu-Wanganui",-40.566163,175.442481,2019-08-03,02:40 PM,eBird - Stationary Count,12,1,,,2
S58702685,Tui,Prosthemadera novaeseelandiae,16919,1,NZ-MWT,Horowhenua District,"295 Mangahao Road, Shannon NZ-Manawatu-Wanganui",-40.573408,175.448488,2019-08-03,02:17 PM,eBird - Stationary Count,11,1,,,2
S58702682,Tui,Prosthemadera novaeseelandiae,16919,1,NZ-MWT,Horowhenua District,"349–383 Heights Road, Shannon NZ-Manawatu-Wanganui",-40.576438,175.39889,2019-08-03,03:35 PM,eBird - Stationary Count,11,1,,,2
S58387401,Tui,Prosthemadera novaeseelandiae,16919,1,NZ-MWT,Manawatu District,"15 O'Donnell Road, Newbury NZ-Manawatu-Wanganui (-40.3252,175.5785)",-40.325219,175.578468,2019-07-23,03:59 PM,eBird - Stationary Count,10,1,,,1
S58409681,Tui,Prosthemadera novaeseelandiae,16919,1,NZ-MWT,Manawatu District,"156 Mill Road, Rongotea NZ-Manawatu-Wanganui (-40.2994,175.4734)",-40.29939,175.473393,2019-07-24,03:45 PM,eBird - Stationary Count,15,1,,,1
S57723375,Tui,Prosthemadera novaeseelandiae,16919,1,NZ-MWT,Manawatu District,"169 Lockwood Road, Kairanga NZ-Manawatu-Wanganui (-40.3295,175.4835)",-40.329476,175.483536,2019-06-27,03:23 PM,eBird - Stationary Count,30,1,,,1,,Heard but not seen 
S57874379,Tui,Prosthemadera novaeseelandiae,16919,1,NZ-MWT,Manawatu District,"169 Lockwood Road, Kairanga NZ-Manawatu-Wanganui (-40.3295,175.4835)",-40.329476,175.483536,2019-07-03,08:45 AM,eBird - Stationary Count,60,1,,,1
S57929744,Tui,Prosthemadera novaeseelandiae,16919,1,NZ-MWT,Manawatu District,"169 Lockwood Road, Kairanga NZ-Manawatu-Wanganui (-40.3295,175.4835)",-40.329476,175.483536,2019-07-05,12:30 PM,eBird - Stationary Count,30,1,,,1
S58507395,Tui,Prosthemadera novaeseelandiae,16919,2,NZ-MWT,Manawatu District,"1956 Cheltenham Hunterville Road, Waituna West NZ-Manawatu-Wanganui",-40.057677,175.637307,2019-07-28,11:09 AM,eBird - Casual Observation,,0,,,2
S58349095,Tui,Prosthemadera novaeseelandiae,16919,1,NZ-MWT,Manawatu District,"2 Grammar Street, Kimbolton NZ-Manawatu-Wanganui",-40.05689,175.779255,2019-07-21,11:47 AM,eBird - Stationary Count,18,1,,,2
S58430511,Tui,Prosthemadera novaeseelandiae,16919,1,NZ-MWT,Manawatu District,"23 Healey Road, Kairanga NZ-Manawatu-Wanganui (-40.3678,175.5001)",-40.367772,175.500057,2019-07-25,01:53 PM,eBird - Stationary Count,15,1,,,1
S58507400,Tui,Prosthemadera novaeseelandiae,16919,2,NZ-MWT,Manawatu District,"39 Waituna Tapuae Road, Waituna West NZ-Manawatu-Wanganui (-40.0407,175.6425)",-40.040745,175.642491,2019-07-28,09:56 AM,eBird - Stationary Count,20,1,,,2
S58754574,Tui,Prosthemadera novaeseelandiae,16919,1,NZ-MWT,Manawatu District,"473–477 Kimbolton Road, Feilding NZ-Manawatu-Wanganui (-40.2115,175.5965)",-40.211501,175.596467,2019-08-05,03:39 PM,eBird - Stationary Count,11,1,,,1
S58476224,Tui,Prosthemadera novaeseelandiae,16919,1,NZ-MWT,Manawatu District,"701 Sandon Road, Halcombe NZ-Manawatu-Wanganui (-40.2010,175.4816)",-40.201049,175.481634,2019-07-27,09:58 AM,eBird - Stationary Count,15,1,,,2,,,Mt Biggs EnviroSchool
S58507393,Tui,Prosthemadera novaeseelandiae,16919,4,NZ-MWT,Manawatu District,"Almadale Picnic Reserve, Almadale Road, Colyton NZ-Manawatu-Wanganui",-40.172984,175.657986,2019-07-28,11:29 AM,eBird - Stationary Count,11,1,,,2
S58349101,Tui,Prosthemadera novaeseelandiae,16919,1,NZ-MWT,Manawatu District,"Cheltenham School, Cheltenham NZ-Manawatu-Wanganui",-40.136168,175.658566,2019-07-21,10:46 AM,eBird - Stationary Count,25,1,,,2
S58454175,Tui,Prosthemadera novaeseelandiae,16919,2,NZ-MWT,Manawatu District,"Kitchener Park, Feilding NZ-Manawatu-Wanganui (-40.2460,175.5398)",-40.245981,175.539817,2019-07-26,03:34 PM,eBird - Stationary Count,41,1,,,1
S58150317,Tui,Prosthemadera novaeseelandiae,16919,2,NZ-MWT,Manawatu District,"Kitchener Park, Feilding NZ-Manawatu-Wanganui (-40.2462,175.5397)",-40.246205,175.539745,2019-07-07,09:37 AM,eBird - Stationary Count,21,1,,,2
S58349098,Tui,Prosthemadera novaeseelandiae,16919,2,NZ-MWT,Manawatu District,"Kiwitea School, Kiwitea NZ-Manawatu-Wanganui",-40.106749,175.721315,2019-07-21,11:19 AM,eBird - Stationary Count,15,1,,,2
S58476227,Tui,Prosthemadera novaeseelandiae,16919,2,NZ-MWT,Manawatu District,"Mt Lee's Reserve Entrance, 93–189 Ngaio Road, Halcombe NZ-Manawatu-Wanganui",-40.187827,175.453131,2019-07-27,09:15 AM,eBird - Stationary Count,11,1,,,2
S58476226,Tui,Prosthemadera novaeseelandiae,16919,1,NZ-MWT,Manawatu District,"Mt Lee's Reserve, 93–189 Ngaio Road, Halcombe NZ-Manawatu-Wanganui",-40.188035,175.452001,2019-07-27,09:28 AM,eBird - Stationary Count,22,1,,,2
S58896697,Tui,Prosthemadera novaeseelandiae,16919,1,NZ-MWT,Manawatu District,"Napier Road, Ashhurst NZ-Manawatu-Wanganui (-40.3058,175.7583)",-40.305832,175.758342,2019-08-11,11:10 AM,eBird - Stationary Count,13,1,,,2,,,River bed under Manawatu River bridge at Ashhurst
S58349094,Tui,Prosthemadera novaeseelandiae,16919,2,NZ-MWT,Manawatu District,"Oroua Valley Road, Kimbolton NZ-Manawatu-Wanganui",-40.028343,175.832676,2019-07-21,12:18 PM,eBird - Stationary Count,20,1,,,2
S58507403,Tui,Prosthemadera novaeseelandiae,16919,1,NZ-MWT,Manawatu District,"Overlooking Bush Remnant, 187 Waituna Tapuae Road, Waituna West NZ-Manawatu-Wanganui",-40.030343,175.66192,2019-07-28,10:26 AM,eBird - Stationary Count,14,1,,,2
S58150368,Tui,Prosthemadera novaeseelandiae,16919,2,NZ-MWT,Manawatu District,"The Herb Farm, 86 Grove Road, Ashhurst NZ-Manawatu-Wanganui",-40.279645,175.740776,2019-07-06,11:50 AM,eBird - Stationary Count,25,1,,,2
S58754783,Tui,Prosthemadera novaeseelandiae,16919,1,NZ-MWT,Manawatu District,"Timona Park, Feilding NZ-Manawatu-Wanganui (-40.2222,175.5836)",-40.22219,175.583646,2019-08-05,04:05 PM,eBird - Stationary Count,3,1,,,1
S58150352,Tui,Prosthemadera novaeseelandiae,16919,1,NZ-MWT,Manawatu District,"i-Site on Pohangina Road, Ashhurst NZ-Manawatu-Wanganui",-40.209197,175.776464,2019-07-06,12:48 PM,eBird - Stationary Count,5,1,,,2
S58896702,Tui,Prosthemadera novaeseelandiae,16919,1,NZ-MWT,Palmerston North City,"155–375 Forest Hill Road, Aokautere NZ-Manawatu-Wanganui (-40.3594,175.7177)",-40.359412,175.717716,2019-08-11,09:43 AM,eBird - Stationary Count,14,1,,,2
S58896701,Tui,Prosthemadera novaeseelandiae,16919,4,NZ-MWT,Palmerston North City,"155–375 Forest Hill Road, Aokautere NZ-Manawatu-Wanganui (-40.3639,175.7221)",-40.363886,175.72209,2019-08-11,10:03 AM,eBird - Stationary Count,22,1,,,2,,,Slash on side of scrubby gully.
S58896703,Tui,Prosthemadera novaeseelandiae,16919,2,NZ-MWT,Palmerston North City,"20–144 Forest Hill Road, Aokautere NZ-Manawatu-Wanganui (-40.3505,175.7037)",-40.350518,175.703674,2019-08-11,09:15 AM,eBird - Stationary Count,23,1,,,2,,,Goldfinches in stinging nettles within a sheep paddock
S58429196,Tui,Prosthemadera novaeseelandiae,16919,2,NZ-MWT,Palmerston North City,"62 Cloverlea Road, Westbrook NZ-Manawatu-Wanganui (-40.3545,175.5626)",-40.354501,175.562632,2019-07-25,12:53 PM,eBird - Stationary Count,10,1,,,1
S58699007,Tui,Prosthemadera novaeseelandiae,16919,1,NZ-MWT,Rangitikei District,"27 Tutaenui Road, Marton NZ-Manawatu-Wanganui",-40.053389,175.381021,2019-08-03,11:47 AM,eBird - Stationary Count,8,1,,,2
S58150328,Tui,Prosthemadera novaeseelandiae,16919,1,NZ-MWT,Rangitikei District,"6 Beamish Road, Santoft NZ-Manawatu-Wanganui (-40.1433,175.2317)",-40.143273,175.231706,2019-07-13,12:09 PM,eBird - Stationary Count,15,1,,,2
S58699019,Tui,Prosthemadera novaeseelandiae,16919,2,NZ-MWT,Rangitikei District,"601 Porewa Road, Marton NZ-Manawatu-Wanganui",-40.074626,175.458298,2019-08-03,09:15 AM,eBird - Stationary Count,15,1,,,2
S58699010,Tui,Prosthemadera novaeseelandiae,16919,1,NZ-MWT,Rangitikei District,"68 Smalls Road, Marton NZ-Manawatu-Wanganui",-39.994035,175.386208,2019-08-03,11:28 AM,eBird - Stationary Count,10,1,,,2
S58699015,Tui,Prosthemadera novaeseelandiae,16919,1,NZ-MWT,Rangitikei District,"752–838 Jeffersons Line, Marton NZ-Manawatu-Wanganui",-40.020641,175.47519,2019-08-03,10:43 AM,eBird - Stationary Count,5,1,,,2
S58699005,Tui,Prosthemadera novaeseelandiae,16919,2,NZ-MWT,Rangitikei District,"Wilson Park, Marton NZ-Manawatu-Wanganui",-40.078341,175.388056,2019-08-03,12:09 PM,eBird - Stationary Count,9,1,,,2
S58507400,Bellbird,Anthornis melanura,16923,3,NZ-MWT,Manawatu District,"39 Waituna Tapuae Road, Waituna West NZ-Manawatu-Wanganui (-40.0407,175.6425)",-40.040745,175.642491,2019-07-28,09:56 AM,eBird - Stationary Count,20,1,,,2
S58150368,Bellbird,Anthornis melanura,16923,2,NZ-MWT,Manawatu District,"The Herb Farm, 86 Grove Road, Ashhurst NZ-Manawatu-Wanganui",-40.279645,175.740776,2019-07-06,11:50 AM,eBird - Stationary Count,25,1,,,2
S58150352,Bellbird,Anthornis melanura,16923,1,NZ-MWT,Manawatu District,"i-Site on Pohangina Road, Ashhurst NZ-Manawatu-Wanganui",-40.209197,175.776464,2019-07-06,12:48 PM,eBird - Stationary Count,5,1,,,2
